Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Josh Selby,PG,20,MEM,28,237,3.3,0.40299999999999997,0.20800000000000002,0.19399999999999998,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,-0.7,0.2,-0.5,-0.105,-7.4,-2.4,-9.8,-0.5
Kevin Séraphin,C,22,WAS,57,1176,15.8,0.5489999999999999,0.003,0.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,1.2,1.1,2.3,0.094,-1.8,0.5,-1.3,0.2
Ramon Sessions,PG,25,TOT,64,1707,16.7,0.535,0.172,0.439,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,2.9,0.8,3.7,0.10400000000000001,1.0,-2.0,-1.0,0.4
Iman Shumpert,PG,21,NYK,59,1705,10.8,0.484,0.294,0.204,2.8,9.9,6.3,15.6,3.1,0.4,16.0,18.2,-0.1,2.5,2.4,0.068,-1.3,1.4,0.1,0.9
Xavier Silas,SG,24,PHI,2,39,0.1,0.337,0.4,0.2,5.7,5.7,5.7,11.4,0.0,0.0,15.5,23.3,-0.1,0.0,-0.1,-0.131,-6.8,-3.7,-10.5,-0.1
Bobby Simmons,SF,31,LAC,28,418,6.0,0.43,0.667,0.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,0.0,0.3,0.3,0.028999999999999998,-2.1,-0.4,-2.5,-0.1
Chris Singleton,SF,22,WAS,66,1431,8.3,0.462,0.40700000000000003,0.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,0.052000000000000005,-2.2,1.2,-1.0,0.4
James Singleton,PF,30,WAS,12,262,19.6,0.6,0.12,0.2,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,0.7,0.3,1.0,0.18600000000000003,1.3,1.0,2.3,0.3
Brian Skinner,C,35,MEM,1,4,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,-0.248,-13.2,-2.9,-16.1,0.0
Donald Sloan,PG,24,TOT,33,669,8.9,0.433,0.126,0.152,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,-0.4,0.1,-0.3,-0.024,-3.5,-2.4,-6.0,-0.7
Craig Smith,PF,28,POR,47,464,13.6,0.556,0.009000000000000001,0.45299999999999996,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,0.6,0.4,1.0,0.105,-2.2,-0.4,-2.6,-0.1
Greg Smith,C,21,HOU,8,69,12.3,0.636,0.0,0.0,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,0.1,0.1,0.2,0.165,-2.5,2.6,0.1,0.0
Ish Smith,PG,23,TOT,26,234,14.1,0.42200000000000004,0.111,0.12300000000000001,3.4,13.9,8.6,29.2,3.4,0.7,13.2,19.6,0.0,0.3,0.3,0.062,-2.4,0.7,-1.7,0.0
J.R. Smith,SG,26,NYK,35,967,15.2,0.508,0.47700000000000004,0.136,3.4,12.9,8.1,15.2,2.9,0.5,9.7,22.0,1.0,1.5,2.5,0.122,1.8,0.5,2.3,1.0
Jason Smith,PF,25,NOH,40,947,16.6,0.537,0.026000000000000002,0.135,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,1.2,1.0,2.2,0.11,-0.6,0.5,-0.1,0.5
Jerry Smith,PG,24,NJN,5,46,7.8,0.25,0.429,0.0,4.9,13.0,8.8,13.4,5.8,0.0,0.0,13.9,-0.1,0.1,0.0,-0.006999999999999999,-3.4,1.7,-1.7,0.0
Josh Smith,PF,26,ATL,66,2329,21.1,0.499,0.099,0.292,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,1.9,4.9,6.8,0.139,0.3,3.7,4.1,3.5
Nolan Smith,PG,23,POR,44,541,7.8,0.434,0.25,0.156,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,-0.6,0.3,-0.3,-0.028999999999999998,-3.7,-1.7,-5.4,-0.5
Marreese Speights,PF,24,MEM,60,1345,14.1,0.491,0.006,0.223,11.3,21.4,16.2,6.0,0.8,1.8,12.1,20.5,0.9,1.7,2.7,0.096,-2.4,-0.5,-2.9,-0.3
Tiago Splitter,C,27,SAS,59,1121,20.5,0.649,0.0,0.528,9.7,21.4,15.7,9.2,1.0,3.0,17.1,20.7,3.0,1.6,4.6,0.19699999999999998,1.1,1.4,2.5,1.3
Jerry Stackhouse,SF,37,ATL,30,273,11.5,0.49,0.38,0.23,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,0.0,0.3,0.3,0.06,-2.3,-2.0,-4.2,-0.2
Lance Stephenson,SG,21,IND,42,442,7.0,0.4,0.24,0.136,3.1,10.4,6.7,16.5,2.5,0.9,21.4,17.3,-0.8,0.5,-0.3,-0.031,-4.4,0.2,-4.2,-0.2
DeShawn Stevenson,SF,30,NJN,51,960,4.3,0.413,0.843,0.09300000000000001,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,-0.3,0.1,-0.3,-0.013999999999999999,-3.1,-1.4,-4.5,-0.6
Greg Stiemsma,C,26,BOS,55,766,13.6,0.579,0.0,0.33899999999999997,7.7,19.0,13.6,5.6,2.6,8.5,19.2,10.8,0.6,2.2,2.7,0.17,-3.0,7.5,4.5,1.2
Julyan Stone,SG,23,DEN,22,179,13.0,0.502,0.355,0.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,0.2,0.2,0.4,0.10099999999999999,-1.1,0.9,-0.2,0.1
Amar'e Stoudemire,PF,29,NYK,47,1543,17.7,0.541,0.032,0.37200000000000005,7.9,19.8,13.7,6.3,1.3,2.3,12.8,25.4,1.8,2.3,4.1,0.128,-1.5,0.1,-1.4,0.2
Rodney Stuckey,SG,25,DET,55,1644,17.6,0.55,0.174,0.536,2.7,7.8,5.2,22.7,1.4,0.5,12.6,23.7,3.8,0.7,4.5,0.131,2.2,-2.4,-0.2,0.8
DaJuan Summers,SF,24,NOH,15,209,9.0,0.493,0.24600000000000002,0.138,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,0.1,0.1,0.2,0.049,-1.8,-1.7,-3.4,-0.1
Jeff Teague,PG,23,ATL,66,2183,15.8,0.551,0.222,0.275,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,3.0,3.0,6.0,0.131,0.7,0.4,1.2,1.7
Sebastian Telfair,PG,26,PHO,60,895,13.2,0.495,0.307,0.196,2.5,8.9,5.7,24.5,2.4,1.0,15.5,22.3,0.4,0.7,1.1,0.057999999999999996,0.0,-0.6,-0.5,0.3
Jason Terry,SG,34,DAL,63,2000,15.7,0.54,0.44,0.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,2.0,1.8,3.8,0.092,2.0,-1.1,0.9,1.5
Hasheem Thabeet,C,24,TOT,20,139,12.4,0.5870000000000001,0.0,0.9520000000000001,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,0.1,0.2,0.3,0.102,-5.1,-2.1,-7.2,-0.2
Isaiah Thomas,PG,22,SAC,65,1656,17.6,0.574,0.384,0.324,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,4.2,0.0,4.3,0.124,3.2,-2.7,0.5,1.1
Kurt Thomas,C,39,POR,53,803,9.5,0.483,0.0,0.127,5.5,22.1,13.7,8.7,1.6,3.0,15.8,11.2,0.2,0.9,1.1,0.067,-3.7,2.4,-1.3,0.1
Lance Thomas,PF,23,NOH,42,630,10.1,0.541,0.008,0.49200000000000005,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,0.7,0.4,1.2,0.08800000000000001,-2.5,-1.1,-3.6,-0.3
Malcolm Thomas,PF,23,SAS,3,15,7.1,0.129,0.0,0.667,7.8,15.0,11.5,8.1,3.4,4.8,0.0,11.8,0.0,0.0,0.0,-0.027999999999999997,-7.1,5.0,-2.1,0.0
Tyrus Thomas,PF,25,CHA,54,1013,9.0,0.418,0.009000000000000001,0.254,5.4,17.7,11.3,6.0,1.9,4.4,12.7,19.0,-1.5,0.8,-0.6,-0.028999999999999998,-6.2,0.8,-5.4,-0.9
Trey Thompkins,C,21,LAC,24,119,12.0,0.445,0.213,0.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,0.004,-5.5,-3.3,-8.9,-0.2
Jason Thompson,PF,25,SAC,64,1657,16.4,0.5579999999999999,0.005,0.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,3.1,0.8,3.9,0.114,0.1,0.1,0.1,0.9
Klay Thompson,SG,21,GSW,66,1608,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1.0,12.0,24.7,1.4,0.3,1.7,0.05,0.9,-2.8,-1.9,0.1
Mychel Thompson,SG,23,CLE,5,95,2.2,0.375,0.45799999999999996,0.0,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-2.5,-8.3,-0.2
Tristan Thompson,PF,20,CLE,60,1424,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,0.038,-3.2,-1.0,-4.2,-0.8
Marcus Thornton,SG,24,SAC,51,1780,17.4,0.544,0.386,0.203,4.9,6.7,5.8,9.4,2.0,0.5,8.8,23.4,3.7,0.1,3.8,0.10300000000000001,3.4,-2.5,1.0,1.3
Jamaal Tinsley,PG,33,UTA,37,507,10.9,0.461,0.262,0.121,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,-0.2,0.3,0.1,0.006,-2.6,-2.2,-4.8,-0.4
Anthony Tolliver,SF,26,MIN,51,882,8.3,0.504,0.555,0.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,0.049,-1.7,0.2,-1.5,0.1
Ronny Turiaf,C,29,TOT,17,279,12.3,0.597,0.03,0.667,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,0.2,0.6,0.8,0.13699999999999998,-2.4,3.9,1.4,0.2
Hedo Türkoğlu,SF,32,ORL,53,1653,11.7,0.528,0.512,0.188,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,0.6,1.5,2.1,0.06,0.0,0.1,0.1,0.9
Evan Turner,SF,23,PHI,65,1713,12.6,0.478,0.083,0.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,-0.6,3.0,2.4,0.068,-3.3,1.5,-1.8,0.1
Jeremy Tyler,C,20,GSW,42,568,10.4,0.442,0.005,0.249,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,-0.5,0.4,-0.2,-0.013999999999999999,-5.3,-1.6,-7.0,-0.7
Edwin Ubiles,SF,25,WAS,4,52,7.3,0.36200000000000004,0.278,0.16699999999999998,4.3,17.5,10.9,2.9,1.0,1.5,4.9,17.5,-0.1,0.0,0.0,-0.026000000000000002,-6.0,-2.8,-8.8,-0.1
Ekpe Udoh,C,24,TOT,61,1290,12.5,0.493,0.006999999999999999,0.386,8.6,13.5,11.0,6.4,1.6,6.0,13.3,14.0,0.9,1.2,2.1,0.077,-2.6,2.8,0.2,0.7
Beno Udrih,SG,29,MIL,59,1080,13.1,0.488,0.17800000000000002,0.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,0.8,0.6,1.4,0.061,-1.1,-2.4,-3.5,-0.4
Ben Uzoh,PG,23,TOT,18,370,10.9,0.377,0.01,0.192,6.0,15.1,10.6,26.8,2.5,0.7,15.0,16.1,-0.2,0.4,0.2,0.032,-2.8,1.6,-1.2,0.1
Anderson Varejão,C,29,CLE,25,785,18.9,0.542,0.018000000000000002,0.28800000000000003,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,0.131,0.4,1.7,2.1,0.8
Greivis Vásquez,SG,25,NOH,66,1706,14.2,0.513,0.258,0.22399999999999998,1.6,10.3,6.0,35.7,1.9,0.4,20.5,20.0,1.0,1.3,2.3,0.064,-0.1,-1.5,-1.6,0.2
Jan Veselý,PF,21,WAS,57,1078,11.5,0.544,0.005,0.284,10.5,15.6,13.0,6.7,1.9,2.3,19.7,12.7,0.7,1.0,1.7,0.076,-1.6,1.4,-0.2,0.5
Charlie Villanueva,PF,27,DET,13,180,16.2,0.484,0.495,0.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,0.1,0.3,0.4,0.096,-0.2,-2.3,-2.5,0.0
Nikola Vučević,C,21,PHI,51,812,14.3,0.462,0.027000000000000003,0.11699999999999999,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.2,1.6,1.8,0.109,-3.2,1.1,-2.1,0.0
Dwyane Wade,SG,30,MIA,49,1625,26.3,0.5589999999999999,0.067,0.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,4.8,2.9,7.7,0.22699999999999998,4.5,1.8,6.3,3.4
Von Wafer,SG,26,ORL,33,469,11.4,0.537,0.248,0.344,1.5,9.7,5.5,11.0,1.1,0.5,16.2,21.6,0.1,0.3,0.4,0.042,-2.8,-1.9,-4.6,-0.3
Henry Walker,SG,24,NYK,32,620,8.2,0.526,0.6609999999999999,0.11699999999999999,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,0.1,0.8,0.9,0.067,-1.3,0.1,-1.3,0.1
Kemba Walker,PG,21,CHA,66,1792,14.9,0.46399999999999997,0.295,0.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,-0.2,0.5,0.3,0.009000000000000001,0.6,-1.8,-1.2,0.3
John Wall,PG,21,WAS,66,2386,17.7,0.502,0.047,0.45,2.3,12.0,7.1,36.9,2.1,1.8,19.2,24.9,1.7,1.9,3.5,0.071,0.5,0.1,0.6,1.6
Ben Wallace,C,37,DET,62,980,10.7,0.39799999999999996,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,-0.1,1.6,1.4,0.07,-3.7,4.5,0.8,0.7
Gerald Wallace,SF,29,TOT,58,2076,15.9,0.547,0.237,0.35600000000000004,4.8,17.2,10.8,13.2,2.2,1.3,13.2,18.6,3.0,1.8,4.8,0.11199999999999999,0.8,1.1,1.9,2.1
Luke Walton,PF-SF,31,TOT,30,364,3.4,0.423,0.308,0.0,4.0,11.4,7.6,14.8,0.7,0.2,29.3,11.4,-0.4,0.1,-0.4,-0.05,-5.3,-1.3,-6.7,-0.4
Hakim Warrick,PF,29,PHO,35,503,13.1,0.503,0.055999999999999994,0.55,7.0,13.5,10.3,9.3,0.8,0.4,13.9,23.4,0.3,0.2,0.5,0.05,-2.4,-1.8,-4.2,-0.3
Darryl Watkins,C,27,NOH,5,98,10.8,0.525,0.0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,0.055999999999999994,-4.6,2.8,-1.8,0.0
C.J. Watson,PG,27,CHI,49,1159,13.3,0.491,0.396,0.23800000000000002,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,0.8,1.8,2.6,0.109,0.4,-0.5,-0.1,0.5
Earl Watson,PG,32,UTA,50,1033,9.5,0.413,0.325,0.28800000000000003,3.3,10.2,6.7,28.9,2.7,1.7,32.0,11.5,-0.6,0.9,0.4,0.018000000000000002,-2.5,1.0,-1.5,0.1
Martell Webster,SF,25,MIN,47,1140,10.0,0.5329999999999999,0.401,0.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,0.8,0.7,1.5,0.064,-1.0,0.6,-0.4,0.5
David West,PF,31,IND,66,1925,17.8,0.531,0.013000000000000001,0.24600000000000002,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,3.4,2.5,5.9,0.147,0.7,1.0,1.7,1.8
Delonte West,PG,28,DAL,44,1060,15.3,0.539,0.21100000000000002,0.19399999999999998,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.8,1.4,2.2,0.098,-0.3,0.7,0.5,0.7
Russell Westbrook,PG,23,OKC,66,2331,22.9,0.5379999999999999,0.155,0.326,5.0,9.4,7.4,29.8,2.5,0.7,14.2,32.7,5.5,2.4,7.9,0.163,3.7,-0.5,3.2,3.0
D.J. White,PF,25,CHA,58,1098,12.4,0.516,0.003,0.17300000000000001,5.0,17.2,10.9,8.1,0.8,1.6,10.2,17.8,0.5,0.3,0.8,0.034,-3.1,-1.5,-4.6,-0.7
Hassan Whiteside,C,22,SAC,18,109,16.2,0.449,0.0,0.444,15.4,24.3,19.6,0.0,1.4,10.0,13.4,14.8,0.0,0.2,0.2,0.073,-6.4,-0.3,-6.7,-0.1
Chris Wilcox,C,29,BOS,28,481,12.4,0.612,0.0,0.364,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,0.4,0.9,1.3,0.132,-2.5,0.9,-1.6,0.0
Damien Wilkins,SF,32,DET,60,922,6.9,0.445,0.11900000000000001,0.28,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,-0.2,0.6,0.4,0.019,-3.8,-0.2,-3.9,-0.5
Deron Williams,PG,27,NJN,55,1999,20.3,0.527,0.35600000000000004,0.317,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,3.7,0.4,4.1,0.099,4.9,-2.8,2.1,2.1
Derrick Williams,PF,20,MIN,66,1418,12.9,0.499,0.27699999999999997,0.392,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,0.6,1.2,1.8,0.059000000000000004,-2.3,-0.8,-3.1,-0.4
Elliot Williams,SG,22,POR,24,149,18.8,0.537,0.365,0.243,5.4,9.6,7.4,8.0,2.1,1.6,5.8,26.7,0.2,0.1,0.3,0.105,1.9,-3.3,-1.4,0.0
Jordan Williams,C,21,NJN,43,635,14.5,0.544,0.0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,1.0,0.4,1.3,0.10099999999999999,-1.9,-1.1,-3.1,-0.2
Lou Williams,PG,25,PHI,64,1682,20.2,0.525,0.293,0.373,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,3.9,2.2,6.1,0.174,3.4,-1.5,1.9,1.7
Marvin Williams,SF,25,ATL,57,1500,15.8,0.542,0.317,0.311,6.0,16.9,11.5,7.7,1.7,0.9,6.8,18.0,2.7,2.1,4.9,0.156,0.8,0.2,1.0,1.1
Mo Williams,SG,29,LAC,52,1472,15.0,0.53,0.391,0.131,1.8,6.2,4.0,18.5,1.9,0.4,11.7,22.9,2.2,0.7,2.8,0.09300000000000001,1.7,-2.2,-0.5,0.5
Reggie Williams,SF,25,CHA,33,747,12.4,0.503,0.42,0.157,4.0,10.5,7.1,14.7,1.4,0.3,10.8,18.9,0.3,0.0,0.3,0.022000000000000002,0.0,-2.5,-2.5,-0.1
Sean Williams,C,25,TOT,11,107,18.7,0.722,0.0,0.591,14.1,12.6,13.4,7.4,2.0,5.9,26.5,16.5,0.2,0.2,0.4,0.19899999999999998,0.0,3.7,3.6,0.2
Shawne Williams,SF,25,NJN,25,514,4.9,0.37200000000000005,0.5920000000000001,0.075,4.4,11.2,7.7,4.9,1.0,1.6,7.9,14.7,-0.5,0.1,-0.4,-0.040999999999999995,-3.7,-1.8,-5.5,-0.5
Shelden Williams,C,28,NJN,58,1276,11.9,0.5429999999999999,0.0,0.517,12.5,19.6,15.9,4.3,2.0,2.3,21.1,11.2,1.1,1.0,2.1,0.078,-2.3,1.2,-1.1,0.3
Terrence Williams,SG,24,TOT,30,550,13.1,0.488,0.23199999999999998,0.23199999999999998,2.5,18.7,10.3,19.2,1.9,0.9,16.5,20.9,-0.1,0.4,0.3,0.028999999999999998,-2.1,-0.5,-2.5,-0.1
Metta World Peace,SF,32,LAL,64,1720,11.0,0.478,0.406,0.247,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,0.9,1.7,2.6,0.073,-0.2,0.7,0.5,1.1
Brandan Wright,C,24,DAL,49,791,21.6,0.632,0.004,0.35200000000000004,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17.0,2.2,1.3,3.5,0.215,0.2,2.4,2.6,0.9
Chris Wright,SF,23,GSW,24,186,18.6,0.597,0.0,0.6890000000000001,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,0.5,0.2,0.6,0.163,-1.2,0.5,-0.6,0.1
Dorell Wright,SF,26,GSW,61,1650,15.0,0.5529999999999999,0.555,0.18600000000000003,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,2.6,0.8,3.4,0.099,1.8,-0.9,0.9,1.2
Nick Young,SG,26,TOT,62,1729,12.9,0.512,0.36,0.21600000000000003,2.0,6.8,4.4,5.7,1.3,0.8,8.8,24.5,1.4,0.6,1.9,0.053,0.0,-3.4,-3.4,-0.6
Sam Young,SF,26,TOT,35,375,9.7,0.41200000000000003,0.134,0.205,6.0,13.1,9.5,6.2,2.4,1.2,10.4,18.9,-0.3,0.6,0.2,0.03,-4.5,0.0,-4.5,-0.2
Thaddeus Young,PF,23,PHI,63,1755,18.9,0.5379999999999999,0.006,0.21,8.6,12.0,10.3,7.3,2.0,1.8,6.8,21.5,3.4,2.9,6.3,0.171,0.7,0.9,1.6,1.6
